interaction_id	domain	question_type	static_or_dynamic	query_time	query	answer	alt_ans	page_files
5a4a0cd4-34a9-4433-afcc-4dbc26fea89a	open	comparison	slow-changing	03/10/2024, 21:32:13 PT	is kim kardashian worth more than kylie kardashian?	yes, as of 2024 kim is valued at $1.7 billion and kylie is at $680 million.	[]	"[""5a4a0cd4-34a9-4433-afcc-4dbc26fea89a__p0.html"", ""5a4a0cd4-34a9-4433-afcc-4dbc26fea89a__p1.html"", ""5a4a0cd4-34a9-4433-afcc-4dbc26fea89a__p2.html"", ""5a4a0cd4-34a9-4433-afcc-4dbc26fea89a__p3.html"", ""5a4a0cd4-34a9-4433-afcc-4dbc26fea89a__p4.html""]"
50f61c3a-b5b7-4a59-b348-dd8077f5820a	finance	simple_w_condition	static	03/05/2024, 23:10:35 PT	who are the biggest investors in amazon?	vanguard group inc	[]	"[""50f61c3a-b5b7-4a59-b348-dd8077f5820a__p0.html"", ""50f61c3a-b5b7-4a59-b348-dd8077f5820a__p1.html"", ""50f61c3a-b5b7-4a59-b348-dd8077f5820a__p2.html"", ""50f61c3a-b5b7-4a59-b348-dd8077f5820a__p3.html"", ""50f61c3a-b5b7-4a59-b348-dd8077f5820a__p4.html""]"
1cb06dcb-918c-4a61-afa1-fc299f1ca4ce	music	set	slow-changing	03/10/2024, 23:26:34 PT	what are the last three albums released by shania twain?	up!, now, and queen of me	[]	"[""1cb06dcb-918c-4a61-afa1-fc299f1ca4ce__p0.html"", ""1cb06dcb-918c-4a61-afa1-fc299f1ca4ce__p1.html"", ""1cb06dcb-918c-4a61-afa1-fc299f1ca4ce__p2.html"", ""1cb06dcb-918c-4a61-afa1-fc299f1ca4ce__p3.html"", ""1cb06dcb-918c-4a61-afa1-fc299f1ca4ce__p4.html""]"
aeb481bd-acc4-4bad-bb4e-8d89b37a5921	finance	simple	real-time	02/28/2024, 08:32:11 PT	how much profit does each share of sbsi generate?	2.92	[]	"[""aeb481bd-acc4-4bad-bb4e-8d89b37a5921__p0.html"", ""aeb481bd-acc4-4bad-bb4e-8d89b37a5921__p1.html"", ""aeb481bd-acc4-4bad-bb4e-8d89b37a5921__p2.html"", ""aeb481bd-acc4-4bad-bb4e-8d89b37a5921__p3.html"", ""aeb481bd-acc4-4bad-bb4e-8d89b37a5921__p4.html""]"
0d29c89c-6e2d-4589-9c39-933da3339eb6	movie	simple_w_condition	static	03/17/2024, 17:13:53 PT	what was the name of the 1999 film that kirsten storms starred in?	zenon: girl of the 21st century is a 1999 disney channel original movie directed by kenneth johnson and starring kirsten storms as the eponymous heroine.	[]	"[""0d29c89c-6e2d-4589-9c39-933da3339eb6__p1.html"", ""0d29c89c-6e2d-4589-9c39-933da3339eb6__p2.html"", ""0d29c89c-6e2d-4589-9c39-933da3339eb6__p3.html"", ""0d29c89c-6e2d-4589-9c39-933da3339eb6__p4.html""]"
cfc875b9-4cac-456b-a7a8-df23c9dab754	movie	multi-hop	static	03/13/2024, 10:36:25 PT	who was the first actress and what year to play the role of catwoman in a live-action movie?	lee meriwether was the first actress to play the role of catwoman in a live-action movie, in the 1966 film batman.	[]	"[""cfc875b9-4cac-456b-a7a8-df23c9dab754__p0.html"", ""cfc875b9-4cac-456b-a7a8-df23c9dab754__p1.html"", ""cfc875b9-4cac-456b-a7a8-df23c9dab754__p2.html"", ""cfc875b9-4cac-456b-a7a8-df23c9dab754__p3.html"", ""cfc875b9-4cac-456b-a7a8-df23c9dab754__p4.html""]"
eb9e5d40-41d9-4865-a3fb-66e688f805c7	sports	aggregation	slow-changing	03/10/2024, 23:15:02 PT	how many nba finals have the los angeles lakers won?	17	[]	"[""eb9e5d40-41d9-4865-a3fb-66e688f805c7__p0.html"", ""eb9e5d40-41d9-4865-a3fb-66e688f805c7__p1.html"", ""eb9e5d40-41d9-4865-a3fb-66e688f805c7__p2.html"", ""eb9e5d40-41d9-4865-a3fb-66e688f805c7__p3.html"", ""eb9e5d40-41d9-4865-a3fb-66e688f805c7__p4.html""]"
9322141c-b6f9-4dc3-aed4-f54e6b2931a2	finance	simple	real-time	02/28/2024, 08:12:13 PT	what was the stock price of amtd at the close of market yesterday?	$1.71	[]	"[""9322141c-b6f9-4dc3-aed4-f54e6b2931a2__p0.html"", ""9322141c-b6f9-4dc3-aed4-f54e6b2931a2__p1.html"", ""9322141c-b6f9-4dc3-aed4-f54e6b2931a2__p2.html"", ""9322141c-b6f9-4dc3-aed4-f54e6b2931a2__p3.html"", ""9322141c-b6f9-4dc3-aed4-f54e6b2931a2__p4.html""]"
ba4433de-8237-4207-a110-566219bb36dd	open	aggregation	slow-changing	02/28/2024, 10:15:07 PT	how many regional confederations does fédération internationale de volleyball have?	5	[]	"[""ba4433de-8237-4207-a110-566219bb36dd__p0.html"", ""ba4433de-8237-4207-a110-566219bb36dd__p1.html"", ""ba4433de-8237-4207-a110-566219bb36dd__p2.html"", ""ba4433de-8237-4207-a110-566219bb36dd__p3.html"", ""ba4433de-8237-4207-a110-566219bb36dd__p4.html""]"
9347955d-33af-4f51-a198-2187a1f7504b	movie	simple_w_condition	slow-changing	03/13/2024, 10:20:04 PT	what is the highest-grossing r-rated movie?	joker.	[]	"[""9347955d-33af-4f51-a198-2187a1f7504b__p0.html"", ""9347955d-33af-4f51-a198-2187a1f7504b__p1.html"", ""9347955d-33af-4f51-a198-2187a1f7504b__p2.html"", ""9347955d-33af-4f51-a198-2187a1f7504b__p4.html""]"
c0e5df4d-f443-4dae-8a94-271190c5b041	finance	simple	real-time	02/28/2024, 08:16:12 PT	what was the starting stock price of ficvu on last tuesday?	$10.70	[]	"[""c0e5df4d-f443-4dae-8a94-271190c5b041__p0.html"", ""c0e5df4d-f443-4dae-8a94-271190c5b041__p1.html"", ""c0e5df4d-f443-4dae-8a94-271190c5b041__p2.html"", ""c0e5df4d-f443-4dae-8a94-271190c5b041__p3.html"", ""c0e5df4d-f443-4dae-8a94-271190c5b041__p4.html""]"
c685a808-46bf-4021-b379-361541862500	open	false_premise	static	03/13/2024, 08:35:22 PT	what is the name of victoria beckham's fashion line?	invalid question	[]	"[""c685a808-46bf-4021-b379-361541862500__p0.html"", ""c685a808-46bf-4021-b379-361541862500__p1.html"", ""c685a808-46bf-4021-b379-361541862500__p2.html"", ""c685a808-46bf-4021-b379-361541862500__p3.html"", ""c685a808-46bf-4021-b379-361541862500__p4.html""]"
c23bf331-88f0-4a0c-adc6-614c28b519e6	music	aggregation	slow-changing	03/13/2024, 09:53:46 PT	how many music videos has the band radiohead released?	radiohead has released a total of 51 music videos.	[]	"[""c23bf331-88f0-4a0c-adc6-614c28b519e6__p0.html"", ""c23bf331-88f0-4a0c-adc6-614c28b519e6__p1.html"", ""c23bf331-88f0-4a0c-adc6-614c28b519e6__p2.html"", ""c23bf331-88f0-4a0c-adc6-614c28b519e6__p3.html""]"
b331860d-d453-4dcc-9b00-9085621f9d25	open	multi-hop	static	02/26/2024, 23:52:48 PT	when did the current president of the us get married?	the current president of the us, joe biden, got married on june 17, 1977.	[]	"[""b331860d-d453-4dcc-9b00-9085621f9d25__p0.html"", ""b331860d-d453-4dcc-9b00-9085621f9d25__p1.html"", ""b331860d-d453-4dcc-9b00-9085621f9d25__p2.html"", ""b331860d-d453-4dcc-9b00-9085621f9d25__p4.html""]"
cad5cb70-f29b-4d56-bf05-d457b35beb16	open	set	slow-changing	03/13/2024, 08:31:10 PT	can you list isla fisher's kids?	isla fisher has 3 kids: olive, elula, and montgomery.	[]	"[""cad5cb70-f29b-4d56-bf05-d457b35beb16__p0.html"", ""cad5cb70-f29b-4d56-bf05-d457b35beb16__p1.html"", ""cad5cb70-f29b-4d56-bf05-d457b35beb16__p2.html"", ""cad5cb70-f29b-4d56-bf05-d457b35beb16__p3.html"", ""cad5cb70-f29b-4d56-bf05-d457b35beb16__p4.html""]"
6e40feee-acd2-4229-8d6f-d36d84226ce6	sports	false_premise	fast-changing	03/27/2024, 19:45:37 PT	what's the current status of manchester city's game today?	invalid question	[]	"[""6e40feee-acd2-4229-8d6f-d36d84226ce6__p0.html"", ""6e40feee-acd2-4229-8d6f-d36d84226ce6__p1.html"", ""6e40feee-acd2-4229-8d6f-d36d84226ce6__p2.html"", ""6e40feee-acd2-4229-8d6f-d36d84226ce6__p3.html"", ""6e40feee-acd2-4229-8d6f-d36d84226ce6__p4.html""]"
765a67f5-db90-4929-bdff-1f53441f5648	music	set	static	03/13/2024, 09:57:05 PT	who were the members of the band the beatles during the 1960s?	the members of the beatles during the 1960s were john lennon, paul mccartney, george harrison, and ringo starr.	[]	"[""765a67f5-db90-4929-bdff-1f53441f5648__p0.html"", ""765a67f5-db90-4929-bdff-1f53441f5648__p1.html"", ""765a67f5-db90-4929-bdff-1f53441f5648__p2.html"", ""765a67f5-db90-4929-bdff-1f53441f5648__p3.html"", ""765a67f5-db90-4929-bdff-1f53441f5648__p4.html""]"
3088c90a-3129-4f4a-9210-de714fbb6405	movie	comparison	static	03/10/2024, 23:34:31 PT	which cars movie had the higher box office gross worldwide, the first or the second?	the second	[]	"[""3088c90a-3129-4f4a-9210-de714fbb6405__p1.html"", ""3088c90a-3129-4f4a-9210-de714fbb6405__p2.html"", ""3088c90a-3129-4f4a-9210-de714fbb6405__p3.html""]"
a0650169-0f2a-4711-ad23-631a6c7babe5	open	aggregation	slow-changing	03/13/2024, 08:23:13 PT	how many times has abigail johnson been named as one of the most powerful women in the world by forbes?	abigail johnson has been named as one of the most powerful women in the world by forbes seven times.	[]	"[""a0650169-0f2a-4711-ad23-631a6c7babe5__p0.html"", ""a0650169-0f2a-4711-ad23-631a6c7babe5__p1.html"", ""a0650169-0f2a-4711-ad23-631a6c7babe5__p2.html"", ""a0650169-0f2a-4711-ad23-631a6c7babe5__p3.html"", ""a0650169-0f2a-4711-ad23-631a6c7babe5__p4.html""]"
b4db3f46-a8f3-48bd-93c0-12ebf2ad8d43	movie	aggregation	static	03/10/2024, 23:36:00 PT	"how many tickets were sold for the ""transformers"" movie?"	46 million tickets sold	[]	"[""b4db3f46-a8f3-48bd-93c0-12ebf2ad8d43__p1.html"", ""b4db3f46-a8f3-48bd-93c0-12ebf2ad8d43__p3.html"", ""b4db3f46-a8f3-48bd-93c0-12ebf2ad8d43__p4.html""]"
0fd92bc4-5945-4b2a-b40e-c067d871ab29	finance	comparison	fast-changing	02/23/2024, 15:00:31 PT	which company has a higher pe ratio, wu or  adt?	adt	[]	"[""0fd92bc4-5945-4b2a-b40e-c067d871ab29__p0.html"", ""0fd92bc4-5945-4b2a-b40e-c067d871ab29__p1.html"", ""0fd92bc4-5945-4b2a-b40e-c067d871ab29__p2.html"", ""0fd92bc4-5945-4b2a-b40e-c067d871ab29__p3.html"", ""0fd92bc4-5945-4b2a-b40e-c067d871ab29__p4.html""]"
459a1095-1de5-4ec7-ba97-8c8fa9f4c64c	movie	simple	static	03/17/2024, 17:14:29 PT	which resident evil movie had the most deaths?	the 2010 film resident evil: afterlife, inspired by capcom's enduring zombie franchise, features a total of 347 deaths	[]	"[""459a1095-1de5-4ec7-ba97-8c8fa9f4c64c__p0.html"", ""459a1095-1de5-4ec7-ba97-8c8fa9f4c64c__p1.html"", ""459a1095-1de5-4ec7-ba97-8c8fa9f4c64c__p2.html"", ""459a1095-1de5-4ec7-ba97-8c8fa9f4c64c__p3.html""]"
96c3c474-bd94-4e67-9609-220c4ad23df9	sports	comparison	static	03/13/2024, 09:11:47 PT	who has won more tour de france titles, lance armstrong or eddy merckx?	lance armstrong has won more tour de france titles than eddy merckx, with 7 championships compared to merckx's 5, although armstrong's wins were later stripped due to doping violations.	"[""eddy merckx, since the titles of lance armstrong were stripped""]"	"[""96c3c474-bd94-4e67-9609-220c4ad23df9__p0.html"", ""96c3c474-bd94-4e67-9609-220c4ad23df9__p1.html"", ""96c3c474-bd94-4e67-9609-220c4ad23df9__p2.html"", ""96c3c474-bd94-4e67-9609-220c4ad23df9__p3.html"", ""96c3c474-bd94-4e67-9609-220c4ad23df9__p4.html""]"
748ebdcd-7617-4749-82ac-2253bdd06ec0	sports	simple_w_condition	static	03/15/2024, 16:01:33 PT	how many points did heat score in their contest on 2023-06-12?	89	[]	"[""748ebdcd-7617-4749-82ac-2253bdd06ec0__p0.html"", ""748ebdcd-7617-4749-82ac-2253bdd06ec0__p1.html"", ""748ebdcd-7617-4749-82ac-2253bdd06ec0__p2.html"", ""748ebdcd-7617-4749-82ac-2253bdd06ec0__p3.html"", ""748ebdcd-7617-4749-82ac-2253bdd06ec0__p4.html""]"
a313fa3e-e185-4f22-9482-b27426edfa22	music	simple	slow-changing	03/12/2024, 12:30:07 PT	what label is taylor swift signed to?	republic records	[]	"[""a313fa3e-e185-4f22-9482-b27426edfa22__p0.html"", ""a313fa3e-e185-4f22-9482-b27426edfa22__p1.html"", ""a313fa3e-e185-4f22-9482-b27426edfa22__p2.html"", ""a313fa3e-e185-4f22-9482-b27426edfa22__p3.html"", ""a313fa3e-e185-4f22-9482-b27426edfa22__p4.html""]"
52d1d28c-f587-4b23-ba99-a0fcc4772426	sports	false_premise	fast-changing	03/27/2024, 19:47:51 PT	can you tell me the latest score of lorient's game today?	invalid question	[]	"[""52d1d28c-f587-4b23-ba99-a0fcc4772426__p0.html"", ""52d1d28c-f587-4b23-ba99-a0fcc4772426__p1.html"", ""52d1d28c-f587-4b23-ba99-a0fcc4772426__p2.html"", ""52d1d28c-f587-4b23-ba99-a0fcc4772426__p3.html"", ""52d1d28c-f587-4b23-ba99-a0fcc4772426__p4.html""]"
bbdc6f2a-e5c2-43c7-82e6-18c5d1d20a8c	movie	simple	static	03/19/2024, 23:40:40 PT	what was the worldwide box office earnings for vampire diary?	2000000	[]	"[""bbdc6f2a-e5c2-43c7-82e6-18c5d1d20a8c__p0.html"", ""bbdc6f2a-e5c2-43c7-82e6-18c5d1d20a8c__p1.html"", ""bbdc6f2a-e5c2-43c7-82e6-18c5d1d20a8c__p2.html"", ""bbdc6f2a-e5c2-43c7-82e6-18c5d1d20a8c__p3.html"", ""bbdc6f2a-e5c2-43c7-82e6-18c5d1d20a8c__p4.html""]"
040b8c87-7da9-4a93-92d4-54702d3fe327	finance	aggregation	slow-changing	03/05/2024, 23:13:16 PT	what is the market share of microsoft in the cloud computing industry compared to its competitors?	22%	[]	"[""040b8c87-7da9-4a93-92d4-54702d3fe327__p0.html"", ""040b8c87-7da9-4a93-92d4-54702d3fe327__p1.html"", ""040b8c87-7da9-4a93-92d4-54702d3fe327__p2.html"", ""040b8c87-7da9-4a93-92d4-54702d3fe327__p3.html"", ""040b8c87-7da9-4a93-92d4-54702d3fe327__p4.html""]"
d8d0c89f-6720-465e-b0d5-a0f7aeb9a2af	music	simple_w_condition	static	03/21/2024, 23:31:54 PT	was haunted house released before the year 1960?	no	[]	"[""d8d0c89f-6720-465e-b0d5-a0f7aeb9a2af__p0.html"", ""d8d0c89f-6720-465e-b0d5-a0f7aeb9a2af__p1.html"", ""d8d0c89f-6720-465e-b0d5-a0f7aeb9a2af__p2.html"", ""d8d0c89f-6720-465e-b0d5-a0f7aeb9a2af__p3.html"", ""d8d0c89f-6720-465e-b0d5-a0f7aeb9a2af__p4.html""]"
645e9142-27a5-4684-8629-f1720a8b4fce	movie	simple	static	03/19/2024, 23:47:48 PT	who was the talented performer who received the best actor oscar in 2008 for their role in a movie?	daniel day-lewis	[]	"[""645e9142-27a5-4684-8629-f1720a8b4fce__p0.html"", ""645e9142-27a5-4684-8629-f1720a8b4fce__p1.html"", ""645e9142-27a5-4684-8629-f1720a8b4fce__p2.html"", ""645e9142-27a5-4684-8629-f1720a8b4fce__p3.html"", ""645e9142-27a5-4684-8629-f1720a8b4fce__p4.html""]"
500a6da3-8f33-47f6-80bf-77dc432ebf29	open	aggregation	slow-changing	03/13/2024, 08:24:01 PT	how many times was barack obama named one of the world's most powerful people by forbes?	barack obama was named one of the world's most powerful people by forbes eight times.	[]	"[""500a6da3-8f33-47f6-80bf-77dc432ebf29__p0.html"", ""500a6da3-8f33-47f6-80bf-77dc432ebf29__p1.html"", ""500a6da3-8f33-47f6-80bf-77dc432ebf29__p2.html"", ""500a6da3-8f33-47f6-80bf-77dc432ebf29__p3.html"", ""500a6da3-8f33-47f6-80bf-77dc432ebf29__p4.html""]"
e5c367f3-17f8-446c-8f35-55107b45eeef	movie	false_premise	static	03/17/2024, 17:19:52 PT	what movie did captain america use the glove to stop thanos?	invalid question	[]	"[""e5c367f3-17f8-446c-8f35-55107b45eeef__p0.html"", ""e5c367f3-17f8-446c-8f35-55107b45eeef__p1.html"", ""e5c367f3-17f8-446c-8f35-55107b45eeef__p2.html"", ""e5c367f3-17f8-446c-8f35-55107b45eeef__p3.html"", ""e5c367f3-17f8-446c-8f35-55107b45eeef__p4.html""]"
cb3941d2-2226-4750-b260-dafc60869cc5	music	false_premise	static	03/13/2024, 10:04:43 PT	who was the bassist for the band the beatles?	invalid question	[]	"[""cb3941d2-2226-4750-b260-dafc60869cc5__p0.html"", ""cb3941d2-2226-4750-b260-dafc60869cc5__p1.html"", ""cb3941d2-2226-4750-b260-dafc60869cc5__p2.html"", ""cb3941d2-2226-4750-b260-dafc60869cc5__p4.html""]"
274e53a9-3a3f-459e-9708-ca8a48d019bf	movie	simple	static	03/19/2024, 23:20:51 PT	what's the name of the person who directed holiday in the sun?	steve purcell	[]	"[""274e53a9-3a3f-459e-9708-ca8a48d019bf__p0.html"", ""274e53a9-3a3f-459e-9708-ca8a48d019bf__p1.html"", ""274e53a9-3a3f-459e-9708-ca8a48d019bf__p2.html"", ""274e53a9-3a3f-459e-9708-ca8a48d019bf__p3.html"", ""274e53a9-3a3f-459e-9708-ca8a48d019bf__p4.html""]"
303dbc91-0bde-47f9-b0a9-c1cf7f2ca9b9	movie	simple	static	03/19/2024, 23:25:22 PT	was the smurfs 2 came out originally in italy?	no	[]	"[""303dbc91-0bde-47f9-b0a9-c1cf7f2ca9b9__p0.html"", ""303dbc91-0bde-47f9-b0a9-c1cf7f2ca9b9__p1.html"", ""303dbc91-0bde-47f9-b0a9-c1cf7f2ca9b9__p2.html"", ""303dbc91-0bde-47f9-b0a9-c1cf7f2ca9b9__p3.html"", ""303dbc91-0bde-47f9-b0a9-c1cf7f2ca9b9__p4.html""]"
45581523-5de8-4639-bc2e-5acde37bca3c	open	comparison	static	02/28/2024, 10:04:41 PT	is windows 11 available in more languages than windows 10?	no	[]	"[""45581523-5de8-4639-bc2e-5acde37bca3c__p0.html"", ""45581523-5de8-4639-bc2e-5acde37bca3c__p1.html"", ""45581523-5de8-4639-bc2e-5acde37bca3c__p2.html"", ""45581523-5de8-4639-bc2e-5acde37bca3c__p3.html"", ""45581523-5de8-4639-bc2e-5acde37bca3c__p4.html""]"
277d18d2-279e-41c7-a24b-44260f51bce7	finance	comparison	slow-changing	02/23/2024, 15:00:49 PT	which company distribute more dividends this year, ugp or  suz?	same, neither paid dividend	[]	"[""277d18d2-279e-41c7-a24b-44260f51bce7__p0.html"", ""277d18d2-279e-41c7-a24b-44260f51bce7__p1.html"", ""277d18d2-279e-41c7-a24b-44260f51bce7__p2.html"", ""277d18d2-279e-41c7-a24b-44260f51bce7__p3.html""]"
dde32c55-92a9-4f97-a56f-5e37644d6e72	finance	simple	static	03/12/2024, 12:24:52 PT	what is working capital?	working capital, also known as net working capital (nwc), is the difference between a company’s current assets—such as cash, accounts receivable/customers’ unpaid bills, and inventories of raw materials and finished goods—and its current liabilities, such as accounts payable and debts.	[]	"[""dde32c55-92a9-4f97-a56f-5e37644d6e72__p0.html"", ""dde32c55-92a9-4f97-a56f-5e37644d6e72__p1.html"", ""dde32c55-92a9-4f97-a56f-5e37644d6e72__p2.html"", ""dde32c55-92a9-4f97-a56f-5e37644d6e72__p3.html"", ""dde32c55-92a9-4f97-a56f-5e37644d6e72__p4.html""]"
04c47ed3-3a73-4510-89be-edf4f837e961	sports	set	static	03/10/2024, 23:17:13 PT	which big east teams made the 2023 ncaa women's basketball tournament?	uconn, villanova, creighton, marquette, st. john's	[]	"[""04c47ed3-3a73-4510-89be-edf4f837e961__p0.html"", ""04c47ed3-3a73-4510-89be-edf4f837e961__p1.html"", ""04c47ed3-3a73-4510-89be-edf4f837e961__p2.html"", ""04c47ed3-3a73-4510-89be-edf4f837e961__p3.html"", ""04c47ed3-3a73-4510-89be-edf4f837e961__p4.html""]"
f2e5f13b-7f0a-4474-81e0-0aaa2391251d	open	post-processing	slow-changing	03/10/2024, 21:39:46 PT	what's the average net worth of the wertheimer brothers?	$45 million	[]	"[""f2e5f13b-7f0a-4474-81e0-0aaa2391251d__p0.html"", ""f2e5f13b-7f0a-4474-81e0-0aaa2391251d__p1.html"", ""f2e5f13b-7f0a-4474-81e0-0aaa2391251d__p2.html"", ""f2e5f13b-7f0a-4474-81e0-0aaa2391251d__p3.html"", ""f2e5f13b-7f0a-4474-81e0-0aaa2391251d__p4.html""]"
25775bca-2600-4a6c-93d9-db4d2dd3a5fb	sports	simple	fast-changing	03/12/2024, 12:32:01 PT	who is the nba's current scoring leader?	luka doncic	[]	"[""25775bca-2600-4a6c-93d9-db4d2dd3a5fb__p0.html"", ""25775bca-2600-4a6c-93d9-db4d2dd3a5fb__p1.html"", ""25775bca-2600-4a6c-93d9-db4d2dd3a5fb__p2.html"", ""25775bca-2600-4a6c-93d9-db4d2dd3a5fb__p3.html"", ""25775bca-2600-4a6c-93d9-db4d2dd3a5fb__p4.html""]"
f8929d77-fd9f-46c2-8e1f-d2745f226b08	movie	set	slow-changing	03/13/2024, 10:27:43 PT	what are the names of all the movies in the bourne franchise?	"the names of the movies in the bourne franchise are ""the bourne identity"", ""the bourne supremecy"", ""the bourne ultimatum"", ""the bourne legacy"", and ""jason bourne""."	[]	"[""f8929d77-fd9f-46c2-8e1f-d2745f226b08__p0.html"", ""f8929d77-fd9f-46c2-8e1f-d2745f226b08__p1.html"", ""f8929d77-fd9f-46c2-8e1f-d2745f226b08__p2.html"", ""f8929d77-fd9f-46c2-8e1f-d2745f226b08__p3.html"", ""f8929d77-fd9f-46c2-8e1f-d2745f226b08__p4.html""]"
704d80b0-0743-48d0-bbc5-a4b6588a8d07	open	simple_w_condition	static	03/13/2024, 08:18:14 PT	how many movies has julia roberts been in from 2000 to 2010?	julia roberts was in 19 movies from 2000 to 2010.	[]	"[""704d80b0-0743-48d0-bbc5-a4b6588a8d07__p0.html"", ""704d80b0-0743-48d0-bbc5-a4b6588a8d07__p1.html"", ""704d80b0-0743-48d0-bbc5-a4b6588a8d07__p2.html"", ""704d80b0-0743-48d0-bbc5-a4b6588a8d07__p3.html"", ""704d80b0-0743-48d0-bbc5-a4b6588a8d07__p4.html""]"
20cc4c72-2cdf-4cb8-a64b-6fbb1bad49de	finance	simple	real-time	02/28/2024, 08:22:48 PT	when did shbi last issue dividends?	2024-02-09	[]	"[""20cc4c72-2cdf-4cb8-a64b-6fbb1bad49de__p0.html"", ""20cc4c72-2cdf-4cb8-a64b-6fbb1bad49de__p1.html"", ""20cc4c72-2cdf-4cb8-a64b-6fbb1bad49de__p2.html"", ""20cc4c72-2cdf-4cb8-a64b-6fbb1bad49de__p3.html"", ""20cc4c72-2cdf-4cb8-a64b-6fbb1bad49de__p4.html""]"
92e81984-b349-493a-b735-6b6e90cccb75	open	multi-hop	static	02/28/2024, 10:05:12 PT	what country is the company that developed fuga: melodies of steel 2 based in?	japan	[]	"[""92e81984-b349-493a-b735-6b6e90cccb75__p0.html"", ""92e81984-b349-493a-b735-6b6e90cccb75__p1.html"", ""92e81984-b349-493a-b735-6b6e90cccb75__p3.html"", ""92e81984-b349-493a-b735-6b6e90cccb75__p4.html""]"
1315f9d3-4e85-4d25-bba2-8a00111438b1	sports	aggregation	static	03/15/2024, 16:47:09 PT	in 2022-01, what was the total point haul for new orleans pelicans?	1585	[]	"[""1315f9d3-4e85-4d25-bba2-8a00111438b1__p0.html"", ""1315f9d3-4e85-4d25-bba2-8a00111438b1__p1.html"", ""1315f9d3-4e85-4d25-bba2-8a00111438b1__p2.html"", ""1315f9d3-4e85-4d25-bba2-8a00111438b1__p3.html"", ""1315f9d3-4e85-4d25-bba2-8a00111438b1__p4.html""]"
88a01bf9-0c9b-4afe-85bd-910e38fa3e61	sports	simple_w_condition	fast-changing	03/15/2024, 15:44:54 PT	in their most recent game in eng-premier league, which team did wolves have the opportunity to play against?	fulham	[]	"[""88a01bf9-0c9b-4afe-85bd-910e38fa3e61__p0.html"", ""88a01bf9-0c9b-4afe-85bd-910e38fa3e61__p1.html"", ""88a01bf9-0c9b-4afe-85bd-910e38fa3e61__p2.html"", ""88a01bf9-0c9b-4afe-85bd-910e38fa3e61__p3.html"", ""88a01bf9-0c9b-4afe-85bd-910e38fa3e61__p4.html""]"
0512b2a6-b900-4454-8613-512e65b1913e	sports	multi-hop	static	03/13/2024, 09:37:44 PT	who was the top scorer in the women's world cup last year?	miyazawa hinata	[]	"[""0512b2a6-b900-4454-8613-512e65b1913e__p0.html"", ""0512b2a6-b900-4454-8613-512e65b1913e__p1.html"", ""0512b2a6-b900-4454-8613-512e65b1913e__p2.html"", ""0512b2a6-b900-4454-8613-512e65b1913e__p3.html"", ""0512b2a6-b900-4454-8613-512e65b1913e__p4.html""]"
a61b023c-9d3b-4b9b-86c1-52fd0a06a321	finance	false_premise	slow-changing	03/05/2024, 23:15:38 PT	when did microsoft reach $3.3 trillion market capitalization?	invalid question	[]	"[""a61b023c-9d3b-4b9b-86c1-52fd0a06a321__p0.html"", ""a61b023c-9d3b-4b9b-86c1-52fd0a06a321__p1.html"", ""a61b023c-9d3b-4b9b-86c1-52fd0a06a321__p2.html"", ""a61b023c-9d3b-4b9b-86c1-52fd0a06a321__p3.html"", ""a61b023c-9d3b-4b9b-86c1-52fd0a06a321__p4.html""]"
2c7b26b8-0963-4a62-8543-5b51eeb15a16	movie	set	static	03/13/2024, 10:27:05 PT	what are the names of all the movies in the austin powers franchise?	"the names of the movies in the austin powers franchise are ""austin powers: international man of mystery"", ""austin powers: the spy who shagged me"", and ""austin powers in goldmember""."	[]	"[""2c7b26b8-0963-4a62-8543-5b51eeb15a16__p0.html"", ""2c7b26b8-0963-4a62-8543-5b51eeb15a16__p1.html"", ""2c7b26b8-0963-4a62-8543-5b51eeb15a16__p2.html"", ""2c7b26b8-0963-4a62-8543-5b51eeb15a16__p3.html"", ""2c7b26b8-0963-4a62-8543-5b51eeb15a16__p4.html""]"
cdb3cbed-6a8f-44b7-925c-7e1b6da57b7a	open	multi-hop	static	03/10/2024, 21:40:27 PT	what album did billie eilish won a grammy for in 2022?	billie eilish won a album of the year grammy for her album happier than ever in 2022.	[]	"[""cdb3cbed-6a8f-44b7-925c-7e1b6da57b7a__p0.html"", ""cdb3cbed-6a8f-44b7-925c-7e1b6da57b7a__p1.html"", ""cdb3cbed-6a8f-44b7-925c-7e1b6da57b7a__p2.html"", ""cdb3cbed-6a8f-44b7-925c-7e1b6da57b7a__p3.html"", ""cdb3cbed-6a8f-44b7-925c-7e1b6da57b7a__p4.html""]"
1a3badd1-53ba-44c8-95b0-4e6d20a055dd	sports	set	fast-changing	03/17/2024, 16:59:33 PT	who are the main pitchers in the starting rotation for the chicago cubs in the current mlb season?	justin steele and jameson taillon are some to name	[]	"[""1a3badd1-53ba-44c8-95b0-4e6d20a055dd__p0.html"", ""1a3badd1-53ba-44c8-95b0-4e6d20a055dd__p1.html"", ""1a3badd1-53ba-44c8-95b0-4e6d20a055dd__p2.html"", ""1a3badd1-53ba-44c8-95b0-4e6d20a055dd__p3.html"", ""1a3badd1-53ba-44c8-95b0-4e6d20a055dd__p4.html""]"
